id,date,polity,event,confidence,core_sources,modern_direction,cause,consequence,target,evidence_type,source_locator,source_caveat
"ML-1513-001","1513（正德八年）","明","清丈、库藏、差役与征解的本年记录显示财政监管压力，整饬命令不等于隐漏已被清除。（材料核查重点：诏令或奏议的形成与发受链）","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德八年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德八年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。"
"ML-1513-002","1513（正德八年）","明","正德朝内廷、人事与巡幸相关文书构成本年中枢政治线索，后出道德化叙事须与原奏疏分开。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1513-003","1513（正德八年）","明","清丈、库藏、差役与征解的本年记录显示财政监管压力，整饬命令不等于隐漏已被清除。（材料核查重点：报称信息的来源、抄传与行政分类）","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德八年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德八年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。"
"MM-1513-PORTUGUESE-TAMAO-CONTACT","1513（正德八年）","明与广东沿海、葡萄牙航海者","葡萄牙航海者在屯门一带停泊并尝试贸易，为后续使团接触提供海上先例","早期抵达主要见于葡萄牙航海叙事，汉文记录对人名和地点较少；屯门是否等同葡文所称Tamão、到达月日与交易规模均有争论。","若昂·德·巴罗斯《亚洲》早期航行记述；《明史·佛郎机传》；珠江口港航研究","1513年葡萄牙人抵华、Tamão地望与珠江口中介贸易研究","葡萄牙人进入印度洋—马六甲航路后寻求华南货源，而珠江口已有商人、翻译与官府共同维系的港口准入规则。","此类非正式接触未取得稳定外交资格，却使中介与地方官更早面对欧洲船只；1517年使团入粤应置于此背景。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","若昂·德·巴罗斯《亚洲》早期航行记述；《明史·佛郎机传》；珠江口港航研究","早期抵达主要见于葡萄牙航海叙事，汉文记录对人名和地点较少；屯门是否等同葡文所称Tamão、到达月日与交易规模均有争论。"
"ML-1514-001","1514（正德九年）二月10日","明","宫殿庭院内的火药帐篷着火，烧毁了住宅宫殿","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德九年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德九年条；《明史·五行志》；受灾府县地方志与奏疏","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1514-002","1514（正德九年）九月","明","正德皇帝被老虎咬成重伤","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德九年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德九年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1514-003","1514（正德九年）","明","东南港口、日本使团或葡萄牙接触的本年材料为海上交往留档，朝贡、私贸与冲突不可混称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德九年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德九年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"MM-1514-TURPAN-HAMI-ANNEXATION","1514（正德九年）","明、哈密与吐鲁番","吐鲁番势力再次夺取哈密，明朝维系该绿洲朝贡政权的能力显著下降","夺取及明廷获报可靠；是否构成完全且永久的行政并入、当地社群反应和军队数额在汉文与中亚材料中不能简单等同。","《武宗实录》正德九年哈密条；《明史·西域传》；吐鲁番文书与中亚编年材料","1514年哈密失守、吐鲁番扩张与明朝西北边政收缩研究","弘治朝后的哈密继承安排缺乏稳定军力保障，吐鲁番可凭更近的补给和政治联盟重新施压。","明廷对哈密的直接扶持更难持续，嘉峪关外的册封体系和关市管理转而面对吐鲁番主导的现实。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德九年哈密条；《明史·西域传》；吐鲁番文书与中亚编年材料","夺取及明廷获报可靠；是否构成完全且永久的行政并入、当地社群反应和军队数额在汉文与中亚材料中不能简单等同。"
"ML-1515-001","1515（正德十年）夏","明","京师、侍卫三万出动，重建宫殿","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1515-002","1515（正德十年）","明","东南港口、日本使团或葡萄牙接触的本年材料为海上交往留档，朝贡、私贸与冲突不可混称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1515-003","1515（正德十年）","明","地方反抗、边镇调兵和宗藩危机的本年军政材料标记跨区域动员，军数与战果需要复核。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1515-004","1515（正德十年）","明","科举、讲学和官员文集的本年线索可用于追踪知识网络，主张与行政结果须分开。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","从文本形成、传播网络与地方接受的区别研究知识和礼制","制度、教育或知识传播的需要推动了相关行动或文本形成。","它提供制度和传播史的锚点，不能据此推断社会整体接受。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1516-001","1516（正德十一年）","明","地方反抗、边镇调兵和宗藩危机的本年军政材料标记跨区域动员，军数与战果需要复核。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十一年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十一年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1516-002","1516（正德十一年）","明","科举、讲学和官员文集的本年线索可用于追踪知识网络，主张与行政结果须分开。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十一年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","从文本形成、传播网络与地方接受的区别研究知识和礼制","制度、教育或知识传播的需要推动了相关行动或文本形成。","它提供制度和传播史的锚点，不能据此推断社会整体接受。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十一年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1516-003","1516（正德十一年）","明","清丈、库藏、差役与征解的本年记录显示财政监管压力，整饬命令不等于隐漏已被清除。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十一年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十一年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1516-004","1516（正德十一年）","明","嘉靖初继统礼制的本年文书构成大礼议过程锚点，礼制理由和政治效应不可简化为单一动机。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十一年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十一年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1517-001","1517（正德十二年）十月16日","明","达延汗袭击明朝","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十二年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十二年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1517-002","1517（正德十二年）十月20日","明","正德皇帝击退达延汗的袭击","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十二年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十二年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1517-003","1517（正德十二年）","明","托梅·皮雷抵达广州","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十二年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十二年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"MM-1517-PORTUGUESE-EMBASSY","1517（正德十二年）","明与广东、葡萄牙使团","葡萄牙使团抵达广东，托名满剌加使者请求入朝","使团抵粤和请求入朝可由中葡材料互证；使团身份、翻译过程及其代表的贸易利益在两类材料中表述不同。","《武宗实录》正德十二年广东条；《明史·佛郎机传》；葡萄牙使团书信与航海记载","早期中葡接触、朝贡名义与珠江口港口规则研究","葡萄牙人已进入亚洲海上贸易网络，试图以熟悉的朝贡语言取得在华贸易和外交准入。","广东官府开始面对新的海上来者；满剌加问题和港口秩序使使团最终卷入更深的外交冲突。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十二年广东条；《明史·佛郎机传》；葡萄牙使团书信与航海记载","使团抵粤和请求入朝可由中葡材料互证；使团身份、翻译过程及其代表的贸易利益在两类材料中表述不同。"
"ML-1518-001","1518（正德十三年）一月","明","正德皇帝因没有给他足够的钱财而被囚禁在北京","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1518-002","1518（正德十三年）","明","东南港口、日本使团或葡萄牙接触的本年材料为海上交往留档，朝贡、私贸与冲突不可混称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十三年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十三年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1518-003","1518（正德十三年）","明","正德朝内廷、人事与巡幸相关文书构成本年中枢政治线索，后出道德化叙事须与原奏疏分开。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《武宗实录》正德十三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"MM-1518-WANG-YANGMING-GANZHOU","1518（正德十三年）","明与赣南、汀漳山地","王守仁在赣南主持军政，推行保甲、招抚与军事征剿并用","王守仁的任命和主要措施可靠；“良知教化”对基层的实际作用不能由其文集直接推定。","《武宗实录》正德十三年赣南条；《明史·王守仁传》；《王阳明全集》奏疏与地方志","王守仁赣南治理、保甲与山地社会研究","赣南、汀漳山区长期存在流民、矿徒与地方武装，常规州县与卫所难以有效控制。","招抚、保甲和军事行动结合，形成可在宁王之变中调用的地方军政网络；其强制成本和地方接受度仍有待个案研究。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十三年赣南条；《明史·王守仁传》；《王阳明全集》奏疏与地方志","王守仁的任命和主要措施可靠；“良知教化”对基层的实际作用不能由其文集直接推定。"
"ML-1519-001","1519（正德十四年）七月9日","明与地方反抗、流动作战集团","宁王叛乱：江西朱辰灏叛乱","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1519-002","1519（正德十四年）七月13日","明与地方反抗、流动作战集团","宁王叛乱：叛军攻克九江","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1519-003","1519（正德十四年）七月23日","明、后金（清）与辽东诸势力","宁王叛乱：叛军围攻安庆","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1519-004","1519（正德十四年）八月9日","明、后金（清）与辽东诸势力","宁王叛乱：叛军解围安庆","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1519-005","1519（正德十四年）八月13日","明与地方反抗、流动作战集团","宁王叛乱：清军攻克南昌","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1519-006","1519（正德十四年）八月15日","明与地方反抗、流动作战集团","宁王叛乱：朱辰灏军大败","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1519-007","1519（正德十四年）八月20日","明与地方反抗、流动作战集团","宁王叛乱：朱辰浩逃离舰队被俘","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"MM-1519-NING-REBELLION","1519（正德十四年）六月","明与宁王集团","宁王朱宸濠在南昌起兵，试图沿江扩张","起兵日期、据点和主要行动可靠；其称帝计划、同谋网络和动机大量出自平叛后的案卷，不能无保留采信。","《武宗实录》正德十四年六月条；《明史·宁王宸濠传》；《王阳明全集》平叛奏疏","宁王之变、江西藩王资源与地方动员研究","宗藩限制虽已趋严，朱宸濠仍在江西经营人脉和军事资源；中央又受武宗南巡与内廷政治牵制。","叛乱将江西军政快速推入战争状态，王守仁的地方部署成为阻止其沿江扩张的关键。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年六月条；《明史·宁王宸濠传》；《王阳明全集》平叛奏疏","起兵日期、据点和主要行动可靠；其称帝计划、同谋网络和动机大量出自平叛后的案卷，不能无保留采信。"
"MM-1519-WANG-YANGMING-VICTORY","1519（正德十四年）七月","明与江西","王守仁率地方军在鄱阳湖、南昌一带击败并俘获朱宸濠","战败和俘获可靠；具体战斗地点、兵数和王守仁独自决定胜负的说法须与战报修辞相区分。","《武宗实录》正德十四年七月条；《明史·王守仁传》；《王阳明全集》捷报与奏疏","宁王之变的战场地理、地方兵与奏报政治研究","王守仁先前在赣南形成的动员与指挥网络，使其能在中央援军到达前集中兵力。","朱宸濠被俘，叛乱主体瓦解；平叛功劳和武宗南巡中的献俘安排则引出新的宫廷摩擦。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年七月条；《明史·王守仁传》；《王阳明全集》捷报与奏疏","战败和俘获可靠；具体战斗地点、兵数和王守仁独自决定胜负的说法须与战报修辞相区分。"
"MM-1519-WUZONG-SOUTHERN-TOUR","1519（正德十四年）","明与南直隶、江西","宁王之变已受控制后，武宗仍南巡并以亲临军务为名驻跸江南","南巡、驻跸与随行机构可由实录和官员文集互证；皇帝动机、行程细节与地方耗费在批评奏疏和官修记录中立场差异很大。","《武宗实录》正德十四年南巡条；《明史·武宗本纪》；王守仁与江南官员奏疏","武宗南巡、皇帝出行与正德晚期地方供给研究","武宗希望直接掌握已被平定的宁王案件和南方军事象征，内廷近侍也可借巡幸影响人事、供给和信息。","江南州县承担行在供应与警卫压力，王守仁的平叛功劳及献俘安排被重新置入宫廷竞争；巡幸延续至1521年。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十四年南巡条；《明史·武宗本纪》；王守仁与江南官员奏疏","南巡、驻跸与随行机构可由实录和官员文集互证；皇帝动机、行程细节与地方耗费在批评奏疏和官修记录中立场差异很大。"
"ML-1520-001","1520（正德十五年）一月","明","正德皇帝禁止宰猪","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《武宗实录》正德十五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch03-chenghua-zhengde.tex","annalistic_record","《武宗实录》正德十五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
