"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat","tier"
"TK-LEDGER-011-3","建兴五年（227年）","蜀汉","诸葛亮驻汉中并上《出师表》，以北伐准备重新组织蜀汉军政","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","出师表、汉中驻军与蜀汉北伐动员研究","“诸葛亮驻汉中并上《出师表》，以北伐准备重新组织蜀汉军政”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","A"
"TK-LEDGER-011-4","建兴五年（227年）","蜀汉","“诸葛亮驻汉中并上《出师表》，以北伐准备重新组织蜀汉军政”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","出师表、汉中驻军与蜀汉北伐动员研究","“诸葛亮驻汉中并上《出师表》，以北伐准备重新组织蜀汉军政”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-011-5","建兴五年（227年）","蜀汉","“诸葛亮驻汉中并上《出师表》，以北伐准备重新组织蜀汉军政”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","出师表、汉中驻军与蜀汉北伐动员研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-011-6","建兴五年（227年）","蜀汉","“诸葛亮驻汉中并上《出师表》，以北伐准备重新组织蜀汉军政”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","出师表、汉中驻军与蜀汉北伐动员研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·后主传》；《出师表》传本","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-012-1","建兴六年春（228年）","蜀汉与曹魏","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","第一次北伐、陇右郡县与蜀魏动员研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-012-2","建兴六年春（228年）","蜀汉与曹魏","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","第一次北伐、陇右郡县与蜀魏动员研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-012-3","建兴六年春（228年）","蜀汉与曹魏","诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","第一次北伐、陇右郡县与蜀魏动员研究","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-012-4","建兴六年春（228年）","蜀汉与曹魏","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","第一次北伐、陇右郡县与蜀魏动员研究","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-012-5","建兴六年春（228年）","蜀汉与曹魏","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","第一次北伐、陇右郡县与蜀魏动员研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-012-6","建兴六年春（228年）","蜀汉与曹魏","“诸葛亮出祁山，南安、天水、安定一度响应蜀汉，魏调张郃等西援”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","第一次北伐、陇右郡县与蜀魏动员研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·明帝纪》；《三国志·张郃传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-013-1","建兴六年（228年）","蜀汉与曹魏","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","街亭失守、陇右补给线与蜀汉军纪研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“马谡失守街亭，诸葛亮撤回汉中并处置失军者”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-013-2","建兴六年（228年）","蜀汉与曹魏","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","街亭失守、陇右补给线与蜀汉军纪研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“马谡失守街亭，诸葛亮撤回汉中并处置失军者”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-013-3","建兴六年（228年）","蜀汉与曹魏","马谡失守街亭，诸葛亮撤回汉中并处置失军者","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","街亭失守、陇右补给线与蜀汉军纪研究","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","A"
"TK-LEDGER-013-4","建兴六年（228年）","蜀汉与曹魏","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","街亭失守、陇右补给线与蜀汉军纪研究","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-013-5","建兴六年（228年）","蜀汉与曹魏","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","街亭失守、陇右补给线与蜀汉军纪研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-013-6","建兴六年（228年）","蜀汉与曹魏","“马谡失守街亭，诸葛亮撤回汉中并处置失军者”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","街亭失守、陇右补给线与蜀汉军纪研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·马谡传》；《三国志·王平传》；《三国志·张郃传》；《三国志·诸葛亮传》裴松之注","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-014-1","太和二年（228年）","曹魏","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","孟达叛乱、上庸新城与魏蜀边境情报研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”提供可观察的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-014-2","太和二年（228年）","曹魏","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","孟达叛乱、上庸新城与魏蜀边境情报研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”提供可观察的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-014-3","太和二年（228年）","曹魏","新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","孟达叛乱、上庸新城与魏蜀边境情报研究","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-014-4","太和二年（228年）","曹魏","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","孟达叛乱、上庸新城与魏蜀边境情报研究","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-014-5","太和二年（228年）","曹魏","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","孟达叛乱、上庸新城与魏蜀边境情报研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-014-6","太和二年（228年）","曹魏","“新城太守孟达谋反，司马懿急行军围新城，孟达为部下所杀”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","孟达叛乱、上庸新城与魏蜀边境情报研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·明帝纪》；《三国志·司马懿传》；《三国志·孟达传》裴松之注引《魏略》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-015-1","太和二年（228年）","孙吴与曹魏","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","石亭之战、江淮情报与魏吴战争研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”提供可观察的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-015-2","太和二年（228年）","孙吴与曹魏","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","石亭之战、江淮情报与魏吴战争研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”提供可观察的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-015-3","太和二年（228年）","孙吴与曹魏","陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","石亭之战、江淮情报与魏吴战争研究","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-015-4","太和二年（228年）","孙吴与曹魏","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","石亭之战、江淮情报与魏吴战争研究","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-015-5","太和二年（228年）","孙吴与曹魏","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","石亭之战、江淮情报与魏吴战争研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-015-6","太和二年（228年）","孙吴与曹魏","“陆逊在石亭击败曹休所率魏军，魏的江淮攻势受挫”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","石亭之战、江淮情报与魏吴战争研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·陆逊传》；《三国志·曹休传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-016-1","建兴七年（229年）","蜀汉与曹魏","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","武都阴平争夺、陇西山地与蜀汉边防研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-016-2","建兴七年（229年）","蜀汉与曹魏","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","武都阴平争夺、陇西山地与蜀汉边防研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-016-3","建兴七年（229年）","蜀汉与曹魏","诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","武都阴平争夺、陇西山地与蜀汉边防研究","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-016-4","建兴七年（229年）","蜀汉与曹魏","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","武都阴平争夺、陇西山地与蜀汉边防研究","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-016-5","建兴七年（229年）","蜀汉与曹魏","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","武都阴平争夺、陇西山地与蜀汉边防研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-016-6","建兴七年（229年）","蜀汉与曹魏","“诸葛亮取武都、阴平二郡，魏将郭淮退却，蜀汉扩展汉中西北屏障”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","武都阴平争夺、陇西山地与蜀汉边防研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·诸葛亮传》；《三国志·郭淮传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-017-1","黄龙元年四月（229年）","孙吴","“孙权在武昌即皇帝位，建元黄龙，孙吴正式提出独立帝国名号”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·孙登传》；《资治通鉴》魏纪","孙吴称帝、黄龙年号与江东合法性研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“孙权在武昌即皇帝位，建元黄龙，孙吴正式提出独立帝国名号”提供可观察的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·孙登传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-017-2","黄龙元年四月（229年）","孙吴","“孙权在武昌即皇帝位，建元黄龙，孙吴正式提出独立帝国名号”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·孙登传》；《资治通鉴》魏纪","孙吴称帝、黄龙年号与江东合法性研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“孙权在武昌即皇帝位，建元黄龙，孙吴正式提出独立帝国名号”提供可观察的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·孙登传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-017-3","黄龙元年四月（229年）","孙吴","孙权在武昌即皇帝位，建元黄龙，孙吴正式提出独立帝国名号","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·吴主传》；《三国志·孙登传》；《资治通鉴》魏纪","孙吴称帝、黄龙年号与江东合法性研究","“孙权在武昌即皇帝位，建元黄龙，孙吴正式提出独立帝国名号”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·吴主传》；《三国志·孙登传》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
