"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat","tier"
WH-DENSE-0230,昭帝纪：元凤元年春,西汉,三月，赐郡国所选有行义者涿郡韩福等五人帛，人五十匹，遣归,纪年见于传世史书；细节待交叉核验,《汉书》·昭帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·昭帝纪第七，元凤元年春,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0231,宣帝纪：四年,西汉,丞相以下至都官令、丞上书入谷，输长安仓，助贷贫民,纪年见于传世史书；细节待交叉核验,《汉书》·宣帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·宣帝纪第八，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0232,元帝纪：二年,西汉,其赐爵关内侯，食邑八百户，朝朔、望,纪年见于传世史书；细节待交叉核验,《汉书》·元帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·元帝纪第九，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0233,成帝纪：二年,西汉,夏六月，封舅谭、商、立、根、逢时皆为列侯,纪年见于传世史书；细节待交叉核验,《汉书》·成帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·成帝纪第十，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0234,哀帝纪：二年,西汉,赌孝成世禄去王室，权柄外移，是故临朝娄诛大臣，欲强主威，以则武、宣,纪年见于传世史书；细节待交叉核验,《汉书》·哀帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十一 哀帝纪第十一，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0235,平帝纪：元始元年春正月,西汉,遣使者捕蝗，民捕蝗诣吏，以石、斗受钱,纪年见于传世史书；细节待交叉核验,《汉书》·平帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十二 平帝纪第十二，元始元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0236,高帝纪：元年,西汉,”于是汉王齐戒设坛场，拜信为大将军，问以计策,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一上，元年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0237,高帝纪：五年,西汉,其七大夫以上，皆令食邑；非七大夫以下，皆复其身及户，勿事,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一下，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0238,高后纪：八年,西汉,”章从勃请卒千人，入未央宫掖门，见产廷中,纪年见于传世史书；细节待交叉核验,《汉书》·高后纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高后纪第三，八年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0239,文帝纪：三年,西汉,上幸甘泉，遣丞相灌婴击匈奴，匈奴去,纪年见于传世史书；细节待交叉核验,《汉书》·文帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·文帝纪第四，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0240,景帝纪：二年,西汉,令诸侯王薨、列侯初封及之国，大鸿胪奏谥、诔、策,纪年见于传世史书；细节待交叉核验,《汉书》·景帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·景帝纪第五，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0241,武帝纪：四年,西汉,古者治兵振旅，因遭虏之方入，将吏新会，上下未辑,纪年见于传世史书；细节待交叉核验,《汉书》·武帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·武帝纪第六，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0242,昭帝纪：元凤元年春,西汉,武都氐人反，遣执金吾马适建、龙额侯韩增、大鸿胪广明将三辅、太常徒，皆免刑击之,纪年见于传世史书；细节待交叉核验,《汉书》·昭帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·昭帝纪第七，元凤元年春,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0243,宣帝纪：四年,西汉,夏四月壬寅，郡国四十九地震，或山崩水出,纪年见于传世史书；细节待交叉核验,《汉书》·宣帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·宣帝纪第八，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0244,元帝纪：二年,西汉,十二月，中书令弘恭、石显等谮望之，令自杀,纪年见于传世史书；细节待交叉核验,《汉书》·元帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·元帝纪第九，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0245,成帝纪：三年,西汉,犍为地震、山崩、雍江水，水逆流,纪年见于传世史书；细节待交叉核验,《汉书》·成帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·成帝纪第十，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0246,平帝纪：元始元年春正月,西汉,天下民赀不满二万及被灾之郡不满十万，勿租税,纪年见于传世史书；细节待交叉核验,《汉书》·平帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十二 平帝纪第十二，元始元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0247,高帝纪：元年,西汉,雍王邯迎击汉陈仓，雍兵败，还走；战好畤，又大败，走废丘,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一上，元年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0248,高帝纪：五年,西汉,诸侯子及从军归者，甚多高爵，吾数诏吏先与田宅，及所当求于吏者，亟与,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一下，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0249,高后纪：八年,西汉,大臣相与阴谋，以为少帝及三弟为王者皆非孝惠子，复共诛之，尊立文帝,纪年见于传世史书；细节待交叉核验,《汉书》·高后纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高后纪第三，八年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0250,文帝纪：三年,西汉,济北王兴居闻帝之代欲自击匈奴，乃反，发兵欲袭荥阳,纪年见于传世史书；细节待交叉核验,《汉书》·文帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·文帝纪第四，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0251,景帝纪：二年,西汉,列侯薨及诸侯太傅初除之官，大行奏谥、诔、策,纪年见于传世史书；细节待交叉核验,《汉书》·景帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·景帝纪第五，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0252,武帝纪：四年,西汉,用兵之法：不勤不教，将率之过也；教令宣明，不能尽力，士卒之罪也,纪年见于传世史书；细节待交叉核验,《汉书》·武帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·武帝纪第六，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0253,昭帝纪：元凤元年春,西汉,九月，鄂邑长公主、燕王旦与左将军上官桀、桀子票骑将军安、御史大夫桑弘羊皆谋反，伏诛,纪年见于传世史书；细节待交叉核验,《汉书》·昭帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·昭帝纪第七，元凤元年春,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0254,宣帝纪：四年,西汉,乃者地震北海、琅邪，坏祖宗庙，朕甚惧焉,纪年见于传世史书；细节待交叉核验,《汉书》·宣帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·宣帝纪第八，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0255,元帝纪：二年,西汉,待诏贾捐之以为宜弃珠厓，救民饥馑,纪年见于传世史书；细节待交叉核验,《汉书》·元帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·元帝纪第九，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0256,成帝纪：三年,西汉,赦天下徒，赐孝弟、力田爵二级，诸逋租赋所振贷勿收,纪年见于传世史书；细节待交叉核验,《汉书》·成帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·成帝纪第十，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0257,平帝纪：元始元年春正月,西汉,罢安定呼池苑，以为安民县，起官寺市里，募徙贫民，县次给食,纪年见于传世史书；细节待交叉核验,《汉书》·平帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十二 平帝纪第十二，元始元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0258,高帝纪：元年,西汉,东如咸阳，引兵围雍王废丘，而遣诸将略地,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一上，元年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0259,高帝纪：五年,西汉,爵或人君，上所尊礼，久立吏前，曾不为决，其亡谓也,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一下，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0260,文帝纪：三年,西汉,于是诏罢丞相兵，以棘蒲侯柴武为大将军，将四将军十万众击之,纪年见于传世史书；细节待交叉核验,《汉书》·文帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·文帝纪第四，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0261,景帝纪：二年,西汉,王薨，遣光禄大夫吊襚、祠、赗，视丧事，因立嗣子,纪年见于传世史书；细节待交叉核验,《汉书》·景帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·景帝纪第五，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0262,武帝纪：四年,西汉,朕闵众庶陷害，欲刷耻改行，复奉正义，厥路亡由,纪年见于传世史书；细节待交叉核验,《汉书》·武帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·武帝纪第六，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0263,昭帝纪：元凤元年春,西汉,燕王遣寿西长、孙纵之等赂遗长公主、丁外人、谒者杜延年、大将军长史公孙遗等，交通私书，共谋令长公主置酒，伏兵杀大将军光，征立燕王为天子，大逆毋道,纪年见于传世史书；细节待交叉核验,《汉书》·昭帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·昭帝纪第七，元凤元年春,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0264,宣帝纪：四年,西汉,令三辅、太常、内郡国举贤良方正各一人,纪年见于传世史书；细节待交叉核验,《汉书》·宣帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·宣帝纪第八，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0265,元帝纪：二年,西汉,惟蒸庶之饥寒，远离父母、妻子，劳于非业之作，卫于不居之宫，恐非所以佐阴阳之道也,纪年见于传世史书；细节待交叉核验,《汉书》·元帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·元帝纪第九，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0266,成帝纪：三年,西汉,遣光禄大夫博士嘉等十一人行举濒河之郡水所毁伤困乏不能自存者，财振贷,纪年见于传世史书；细节待交叉核验,《汉书》·成帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·成帝纪第十，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0267,平帝纪：元始元年春正月,西汉,至徙所，赐田宅什器，假与犁、牛、种、食,纪年见于传世史书；细节待交叉核验,《汉书》·平帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十二 平帝纪第十二，元始元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0268,高帝纪：元年,西汉,田荣闻羽徙齐王市于胶东而立田都为齐王，大怒，以齐兵迎击田都,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一上，元年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0269,高帝纪：五年,西汉,异日秦民爵公大夫以上，令丞与亢礼,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一下，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0270,文帝纪：三年,西汉,济北吏民，兵未至先自定及以军、城邑降者，皆赦之，复官爵,纪年见于传世史书；细节待交叉核验,《汉书》·文帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·文帝纪第四，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0271,景帝纪：二年,西汉,列侯薨，遣太中大夫吊祠，视丧事，因立嗣,纪年见于传世史书；细节待交叉核验,《汉书》·景帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·景帝纪第五，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0272,武帝纪：元朔元年冬十一月,西汉,故旅耆老，复孝敬，选豪俊，讲文学，稽参政事，祈进民心，深诏执事，兴廉举孝，庶几成风，绍休圣绪,纪年见于传世史书；细节待交叉核验,《汉书》·武帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·武帝纪第六，元朔元年冬十一月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0273,昭帝纪：元凤元年春,西汉,故稻田使者燕仓先发觉，以告大司农敞，敞告谏大夫延年，延年以闻,纪年见于传世史书；细节待交叉核验,《汉书》·昭帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·昭帝纪第七，元凤元年春,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0274,宣帝纪：四年,西汉,秋，广川王吉有罪，废迁上庸，自杀,纪年见于传世史书；细节待交叉核验,《汉书》·宣帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·宣帝纪第八，四年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0275,元帝纪：二年,西汉,丞相、御史举天下明阴阳灾异者各三人,纪年见于传世史书；细节待交叉核验,《汉书》·元帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·元帝纪第九，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0276,成帝纪：三年,西汉,其为水所流压死，不能自葬，令郡国给槥椟葬埋,纪年见于传世史书；细节待交叉核验,《汉书》·成帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·成帝纪第十，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0277,平帝纪：元始元年春正月,西汉,秋，举勇武有节明兵法，郡一人，诣公车,纪年见于传世史书；细节待交叉核验,《汉书》·平帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十二 平帝纪第十二，元始元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0278,高帝纪：元年,西汉,越击杀济北王安，荣遂并三齐之地,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一上，元年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0279,高帝纪：五年,西汉,今吾于爵非轻也，吏独安取此！且法以有功劳行田宅，今小吏未尝从军者多满，而有功者顾不得，背公立私，守尉长吏教训甚不善,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一下，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0280,文帝纪：三年,西汉,秋九月，封齐悼惠王子七人为列侯,纪年见于传世史书；细节待交叉核验,《汉书》·文帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·文帝纪第四，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0281,景帝纪：二年,西汉,其葬，国得发民挽丧、穿、复土，治坟无过三百人毕事,纪年见于传世史书；细节待交叉核验,《汉书》·景帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·景帝纪第五，二年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0282,武帝纪：元朔元年冬十一月,西汉,其与中二千石、礼官、博士议不举者罪,纪年见于传世史书；细节待交叉核验,《汉书》·武帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·武帝纪第六，元朔元年冬十一月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0283,昭帝纪：元凤元年春,西汉,丞相征事任宫手捕斩桀，丞相少史王寿诱将安入府门，皆已伏诛，吏民得以安,纪年见于传世史书；细节待交叉核验,《汉书》·昭帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·昭帝纪第七，元凤元年春,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0284,宣帝纪：地节元年春正月,西汉,朕蒙遗德，奉承圣业，惟念宗室属未尽而以罪绝，若有贤材，改行劝善，其复属，使得自新,纪年见于传世史书；细节待交叉核验,《汉书》·宣帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·宣帝纪第八，地节元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0285,元帝纪：五年,西汉,罢角抵、上林宫、馆希御幸者、齐三服官、北假田官、盐铁官、常平仓,纪年见于传世史书；细节待交叉核验,《汉书》·元帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·元帝纪第九，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0286,成帝纪：三年,西汉,避水它郡国，在所冗食之，谨遇以文理，无令失职,纪年见于传世史书；细节待交叉核验,《汉书》·成帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·成帝纪第十，三年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0287,平帝纪：元始元年春正月,西汉,遣执金吾侯陈茂假以钲鼓，募汝南、南阳勇敢吏士三百人，谕说江湖贼成重等二百余人皆自出，送家在所收事,纪年见于传世史书；细节待交叉核验,《汉书》·平帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·卷十二 平帝纪第十二，元始元年春正月,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0288,高帝纪：元年,西汉,初，项梁立韩后公子成为韩王，张良为韩司徒,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一上，元年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
WH-DENSE-0289,高帝纪：五年,西汉,且廉问，有不如吾诏者，以重论之,纪年见于传世史书；细节待交叉核验,《汉书》·高帝纪,汉帝国政令、继承与地方行政研究,同卷前后条目所示的制度、地方或边疆条件,作为跨材料核验的编年节点保留,chapters/common/chronology-206-9.tex,retrospective_history,《汉书》·高帝纪第一下，五年,《汉书》为东汉官修；该条保留其纪年，数字、动机与群体称谓须另核。,C
